ChrName	Start	End	Value	Color	Label
6	10000001	15000000	41.6034	rgba(0,132, 0 ,1)	
6	20000001	25000000	41.3382	rgba(0,132, 0 ,1)	
6	25000001	30000000	41.7467	rgba(0,132, 0 ,1)	
6	30000001	35000000	41.2633	rgba(0,132, 0 ,1)	
6	35000001	40000000	41.9756	rgba(0,132, 0 ,1)	
6	40000001	45000000	42.0763	rgba(0,132, 0 ,1)	
6	45000001	50000000	42.1213	rgba(0,132, 0 ,1)	
6	50000001	55000000	41.938	rgba(0,132, 0 ,1)	
6	60000001	65000000	27.1082	rgba(0,132, 0 ,1)	
6	70000001	75000000	41.5062	rgba(0,132, 0 ,1)	
6	75000001	80000000	41.8596	rgba(0,132, 0 ,1)	
6	65000001	70000000	41.6233	rgba(0,132, 0 ,1)	
6	55000001	60000000	41.0653	rgba(0,132, 0 ,1)	
6	80000001	85000000	41.9894	rgba(0,132, 0 ,1)	
6	85000001	90000000	41.9864	rgba(0,132, 0 ,1)	
6	90000001	95000000	42.0578	rgba(0,132, 0 ,1)	
6	100000001	105000000	41.6239	rgba(0,132, 0 ,1)	
6	95000001	100000000	40.656	rgba(0,132, 0 ,1)	
6	110000001	115000000	41.5646	rgba(0,132, 0 ,1)	
6	105000001	110000000	41.2876	rgba(0,132, 0 ,1)	
6	115000001	120000000	42.0712	rgba(0,132, 0 ,1)	
6	120000001	125000000	41.6729	rgba(0,132, 0 ,1)	
6	130000001	135000000	41.821	rgba(0,132, 0 ,1)	
6	125000001	130000000	41.8847	rgba(0,132, 0 ,1)	
6	170000001	171115067	36.6086	rgba(0,132, 0 ,1)	
6	135000001	140000000	41.5235	rgba(0,132, 0 ,1)	
6	140000001	145000000	41.8329	rgba(0,132, 0 ,1)	
6	145000001	150000000	41.8925	rgba(0,132, 0 ,1)	
6	150000001	155000000	41.5749	rgba(0,132, 0 ,1)	
6	155000001	160000000	40.9388	rgba(0,132, 0 ,1)	
6	165000001	170000000	41.5162	rgba(0,132, 0 ,1)	
6	160000001	165000000	43.1379	rgba(0,132, 0 ,1)	
7	20000001	25000000	41.6835	rgba(0,132, 0 ,1)	
7	10000001	15000000	41.6418	rgba(0,132, 0 ,1)	
7	5000001	10000000	41.1611	rgba(0,132, 0 ,1)	
7	1	5000000	41.4239	rgba(0,132, 0 ,1)	
7	15000001	20000000	41.8736	rgba(0,132, 0 ,1)	
7	25000001	30000000	42.1191	rgba(0,132, 0 ,1)	
7	30000001	35000000	42.3408	rgba(0,132, 0 ,1)	
7	40000001	45000000	41.9435	rgba(0,132, 0 ,1)	
7	35000001	40000000	42.0836	rgba(0,132, 0 ,1)	
7	45000001	50000000	42.4634	rgba(0,132, 0 ,1)	
7	50000001	55000000	41.7311	rgba(0,132, 0 ,1)	
7	55000001	60000000	32.5259	rgba(0,132, 0 ,1)	
7	85000001	90000000	41.843	rgba(0,132, 0 ,1)	
7	70000001	75000000	38.7367	rgba(0,132, 0 ,1)	
7	65000001	70000000	41.2903	rgba(0,132, 0 ,1)	
7	80000001	85000000	41.4372	rgba(0,132, 0 ,1)	
7	90000001	95000000	42.004	rgba(0,132, 0 ,1)	
7	75000001	80000000	41.0184	rgba(0,132, 0 ,1)	
7	95000001	100000000	41.5485	rgba(0,132, 0 ,1)	
7	60000001	65000000	44.0183	rgba(0,132, 0 ,1)	
7	105000001	110000000	41.6926	rgba(0,132, 0 ,1)	
7	110000001	115000000	41.8722	rgba(0,132, 0 ,1)	
7	100000001	105000000	42.5753	rgba(0,132, 0 ,1)	
7	115000001	120000000	42.0329	rgba(0,132, 0 ,1)	
7	120000001	125000000	41.994	rgba(0,132, 0 ,1)	
7	125000001	130000000	41.5568	rgba(0,132, 0 ,1)	
7	130000001	135000000	41.1919	rgba(0,132, 0 ,1)	
7	135000001	140000000	41.1982	rgba(0,132, 0 ,1)	
7	140000001	145000000	40.524	rgba(0,132, 0 ,1)	
7	145000001	150000000	41.4002	rgba(0,132, 0 ,1)	
7	155000001	159138663	42.2293	rgba(0,132, 0 ,1)	
7	150000001	155000000	42.1285	rgba(0,132, 0 ,1)	
8	1	5000000	41.8318	rgba(0,132, 0 ,1)	
8	5000001	10000000	43.3598	rgba(0,132, 0 ,1)	
8	15000001	20000000	41.6944	rgba(0,132, 0 ,1)	
8	10000001	15000000	43.5519	rgba(0,132, 0 ,1)	
8	20000001	25000000	42.1078	rgba(0,132, 0 ,1)	
8	25000001	30000000	41.8925	rgba(0,132, 0 ,1)	
8	30000001	35000000	41.4642	rgba(0,132, 0 ,1)	
8	35000001	40000000	41.694	rgba(0,132, 0 ,1)	
8	50000001	55000000	41.7615	rgba(0,132, 0 ,1)	
8	55000001	60000000	42.3044	rgba(0,132, 0 ,1)	
8	45000001	50000000	35.4313	rgba(0,132, 0 ,1)	
8	75000001	80000000	41.8959	rgba(0,132, 0 ,1)	
8	70000001	75000000	42.0286	rgba(0,132, 0 ,1)	
8	65000001	70000000	41.7314	rgba(0,132, 0 ,1)	
8	60000001	65000000	42.0187	rgba(0,132, 0 ,1)	
8	80000001	85000000	42.0021	rgba(0,132, 0 ,1)	
8	40000001	45000000	43.3991	rgba(0,132, 0 ,1)	
8	90000001	95000000	42.0541	rgba(0,132, 0 ,1)	
8	95000001	100000000	41.9381	rgba(0,132, 0 ,1)	
8	100000001	105000000	41.5707	rgba(0,132, 0 ,1)	
8	110000001	115000000	41.8623	rgba(0,132, 0 ,1)	
8	85000001	90000000	48.3164	rgba(0,132, 0 ,1)	
8	145000001	146364022	33.8302	rgba(0,132, 0 ,1)	
8	105000001	110000000	41.9891	rgba(0,132, 0 ,1)	
8	115000001	120000000	42.0117	rgba(0,132, 0 ,1)	
8	120000001	125000000	41.8508	rgba(0,132, 0 ,1)	
8	125000001	130000000	41.8597	rgba(0,132, 0 ,1)	
8	130000001	135000000	42.5243	rgba(0,132, 0 ,1)	
8	135000001	140000000	42.4237	rgba(0,132, 0 ,1)	
9	50000001	55000000	0	rgba(0,132, 0 ,1)	
9	55000001	60000000	0	rgba(0,132, 0 ,1)	
9	1	5000000	42.0037	rgba(0,132, 0 ,1)	
9	60000001	65000000	0	rgba(0,132, 0 ,1)	
9	45000001	50000000	14.63	rgba(0,132, 0 ,1)	
8	140000001	145000000	42.2521	rgba(0,132, 0 ,1)	
9	5000001	10000000	41.9948	rgba(0,132, 0 ,1)	
9	10000001	15000000	41.736	rgba(0,132, 0 ,1)	
9	15000001	20000000	41.7722	rgba(0,132, 0 ,1)	
9	20000001	25000000	41.8671	rgba(0,132, 0 ,1)	
9	40000001	45000000	31.7034	rgba(0,132, 0 ,1)	
9	30000001	35000000	41.7128	rgba(0,132, 0 ,1)	
9	35000001	40000000	37.5884	rgba(0,132, 0 ,1)	
9	25000001	30000000	41.9201	rgba(0,132, 0 ,1)	
9	75000001	80000000	41.643	rgba(0,132, 0 ,1)	
9	80000001	85000000	41.7708	rgba(0,132, 0 ,1)	
9	90000001	95000000	39.9893	rgba(0,132, 0 ,1)	
9	85000001	90000000	41.8266	rgba(0,132, 0 ,1)	
9	95000001	100000000	41.6982	rgba(0,132, 0 ,1)	
9	70000001	75000000	40.6579	rgba(0,132, 0 ,1)	
9	100000001	105000000	42.1561	rgba(0,132, 0 ,1)	
9	105000001	110000000	41.7284	rgba(0,132, 0 ,1)	
9	110000001	115000000	41.6405	rgba(0,132, 0 ,1)	
9	140000001	141213431	40.9827	rgba(0,132, 0 ,1)	
9	115000001	120000000	42.2728	rgba(0,132, 0 ,1)	
9	120000001	125000000	42.389	rgba(0,132, 0 ,1)	
9	130000001	135000000	40.0453	rgba(0,132, 0 ,1)	
9	135000001	140000000	41.588	rgba(0,132, 0 ,1)	
9	125000001	130000000	41.8564	rgba(0,132, 0 ,1)	
10	1	5000000	41.488	rgba(0,132, 0 ,1)	
10	5000001	10000000	41.761	rgba(0,132, 0 ,1)	
9	65000001	70000000	55.6087	rgba(255, 0, 0, 1)	55.6087
10	10000001	15000000	41.4057	rgba(0,132, 0 ,1)	
10	30000001	35000000	41.7279	rgba(0,132, 0 ,1)	
10	15000001	20000000	39.3019	rgba(0,132, 0 ,1)	
10	25000001	30000000	41.3533	rgba(0,132, 0 ,1)	
10	20000001	25000000	41.5633	rgba(0,132, 0 ,1)	
10	45000001	50000000	34.4996	rgba(0,132, 0 ,1)	
10	50000001	55000000	39.2167	rgba(0,132, 0 ,1)	
10	35000001	40000000	43.4248	rgba(0,132, 0 ,1)	
10	55000001	60000000	41.6941	rgba(0,132, 0 ,1)	
10	75000001	80000000	41.8072	rgba(0,132, 0 ,1)	
10	65000001	70000000	41.4921	rgba(0,132, 0 ,1)	
10	60000001	65000000	41.8647	rgba(0,132, 0 ,1)	
10	70000001	75000000	41.6182	rgba(0,132, 0 ,1)	
10	80000001	85000000	42.025	rgba(0,132, 0 ,1)	
10	85000001	90000000	42.0853	rgba(0,132, 0 ,1)	
10	90000001	95000000	41.7219	rgba(0,132, 0 ,1)	
10	135000001	135534747	74.7901	rgba(255, 0, 0, 1)	74.7901
10	95000001	100000000	42.1794	rgba(0,132, 0 ,1)	
10	100000001	105000000	41.3949	rgba(0,132, 0 ,1)	
10	105000001	110000000	42.2408	rgba(0,132, 0 ,1)	
10	110000001	115000000	42.1781	rgba(0,132, 0 ,1)	
10	120000001	125000000	42.0685	rgba(0,132, 0 ,1)	
10	115000001	120000000	42.0761	rgba(0,132, 0 ,1)	
10	125000001	130000000	42.0589	rgba(0,132, 0 ,1)	
11	1	5000000	41.0765	rgba(0,132, 0 ,1)	
11	5000001	10000000	41.8625	rgba(0,132, 0 ,1)	
10	130000001	135000000	42.1511	rgba(0,132, 0 ,1)	
11	10000001	15000000	42.5187	rgba(0,132, 0 ,1)	
11	15000001	20000000	42.7326	rgba(0,132, 0 ,1)	
11	20000001	25000000	41.9821	rgba(0,132, 0 ,1)	
11	25000001	30000000	42.0164	rgba(0,132, 0 ,1)	
11	40000001	45000000	42.1966	rgba(0,132, 0 ,1)	
11	35000001	40000000	42.0627	rgba(0,132, 0 ,1)	
11	30000001	35000000	41.7564	rgba(0,132, 0 ,1)	
11	50000001	55000000	22.6725	rgba(0,132, 0 ,1)	
11	45000001	50000000	44.0907	rgba(0,132, 0 ,1)	
11	55000001	60000000	42.5572	rgba(0,132, 0 ,1)	
11	65000001	70000000	40.7291	rgba(0,132, 0 ,1)	
11	60000001	65000000	41.9482	rgba(0,132, 0 ,1)	
10	40000001	45000000	59.6048	rgba(255, 0, 0, 1)	59.6048
11	70000001	75000000	42.032	rgba(0,132, 0 ,1)	
11	75000001	80000000	42.198	rgba(0,132, 0 ,1)	
11	135000001	135006516	0	rgba(0,132, 0 ,1)	
11	80000001	85000000	41.9995	rgba(0,132, 0 ,1)	
11	95000001	100000000	40.5023	rgba(0,132, 0 ,1)	
11	85000001	90000000	41.6588	rgba(0,132, 0 ,1)	
11	105000001	110000000	41.9534	rgba(0,132, 0 ,1)	
11	100000001	105000000	41.9342	rgba(0,132, 0 ,1)	
11	90000001	95000000	42.4552	rgba(0,132, 0 ,1)	
11	115000001	120000000	42.3464	rgba(0,132, 0 ,1)	
11	110000001	115000000	42.3068	rgba(0,132, 0 ,1)	
11	120000001	125000000	42.1282	rgba(0,132, 0 ,1)	
11	125000001	130000000	42.3675	rgba(0,132, 0 ,1)	
11	130000001	135000000	42.2169	rgba(0,132, 0 ,1)	
12	1	5000000	41.4004	rgba(0,132, 0 ,1)	
12	10000001	15000000	41.7236	rgba(0,132, 0 ,1)	
12	35000001	40000000	22.1902	rgba(0,132, 0 ,1)	
12	15000001	20000000	41.7225	rgba(0,132, 0 ,1)	
12	5000001	10000000	40.7885	rgba(0,132, 0 ,1)	
12	20000001	25000000	41.9919	rgba(0,132, 0 ,1)	
12	25000001	30000000	41.8316	rgba(0,132, 0 ,1)	
12	30000001	35000000	42.8936	rgba(0,132, 0 ,1)	
12	40000001	45000000	41.7081	rgba(0,132, 0 ,1)	
12	45000001	50000000	41.7336	rgba(0,132, 0 ,1)	
12	50000001	55000000	41.5333	rgba(0,132, 0 ,1)	
12	60000001	65000000	41.6007	rgba(0,132, 0 ,1)	
12	55000001	60000000	41.6165	rgba(0,132, 0 ,1)	
12	65000001	70000000	41.9164	rgba(0,132, 0 ,1)	
12	75000001	80000000	41.8222	rgba(0,132, 0 ,1)	
12	70000001	75000000	41.9083	rgba(0,132, 0 ,1)	
13	1	5000000	0	rgba(0,132, 0 ,1)	
13	5000001	10000000	0	rgba(0,132, 0 ,1)	
13	10000001	15000000	0	rgba(0,132, 0 ,1)	
12	80000001	85000000	41.7647	rgba(0,132, 0 ,1)	
12	85000001	90000000	42.0026	rgba(0,132, 0 ,1)	
12	90000001	95000000	41.7296	rgba(0,132, 0 ,1)	
13	15000001	20000000	8.44216	rgba(0,132, 0 ,1)	
12	95000001	100000000	41.3304	rgba(0,132, 0 ,1)	
12	100000001	105000000	41.8456	rgba(0,132, 0 ,1)	
12	105000001	110000000	41.7728	rgba(0,132, 0 ,1)	
12	110000001	115000000	41.4594	rgba(0,132, 0 ,1)	
12	120000001	125000000	40.119	rgba(0,132, 0 ,1)	
12	130000001	133851895	41.0915	rgba(0,132, 0 ,1)	
12	115000001	120000000	41.6703	rgba(0,132, 0 ,1)	
12	125000001	130000000	42.0149	rgba(0,132, 0 ,1)	
13	40000001	45000000	41.876	rgba(0,132, 0 ,1)	
13	20000001	25000000	41.5356	rgba(0,132, 0 ,1)	
13	25000001	30000000	42.3338	rgba(0,132, 0 ,1)	
13	35000001	40000000	42.0012	rgba(0,132, 0 ,1)	
13	30000001	35000000	41.8366	rgba(0,132, 0 ,1)	
13	50000001	55000000	41.8877	rgba(0,132, 0 ,1)	
13	45000001	50000000	41.485	rgba(0,132, 0 ,1)	
13	55000001	60000000	41.5777	rgba(0,132, 0 ,1)	
13	65000001	70000000	41.6898	rgba(0,132, 0 ,1)	
13	60000001	65000000	42.4656	rgba(0,132, 0 ,1)	
