ChrName	Start	End	Value	Color	Label
2	87500000	87500000	0.635	rgba(255,185,15,1)	
2	122500000	122500000	0.5770000000000001	rgba(255,185,15,1)	
2	127500000	127500000	0.027000000000000003	rgba(0,0,1,1)	
2	137500000	137500000	0.018000000000000002	rgba(0,0,1,1)	
2	142500000	142500000	0.258	rgba(255,185,15,1)	
2	147500000	147500000	0.221	rgba(255,185,15,1)	
2	152500000	152500000	0.95	rgba(1,0,0,1)	
2	92500000	92500000	0.002	rgba(0,0,1,1)	
2	157500000	157500000	0.534	rgba(255,185,15,1)	
2	162500000	162500000	0.028999999999999998	rgba(0,0,1,1)	
2	167500000	167500000	0.105	rgba(255,185,15,1)	
2	172500000	172500000	0.251	rgba(255,185,15,1)	
2	177500000	177500000	0.16699999999999998	rgba(255,185,15,1)	
2	182500000	182500000	0.013999999999999999	rgba(0,0,1,1)	
2	132500000	132500000	0.114	rgba(255,185,15,1)	
2	202500000	202500000	0.002	rgba(0,0,1,1)	
2	187500000	187500000	0.013000000000000001	rgba(0,0,1,1)	
2	192500000	192500000	0.6920000000000001	rgba(255,185,15,1)	
2	207500000	207500000	0.20199999999999999	rgba(255,185,15,1)	
2	197500000	197500000	0.066	rgba(0,0,1,1)	
2	212500000	212500000	0.8859999999999999	rgba(255,185,15,1)	
2	217500000	217500000	0.8390000000000001	rgba(255,185,15,1)	
2	222500000	222500000	0.377	rgba(255,185,15,1)	
2	227500000	227500000	0.034	rgba(0,0,1,1)	
2	232500000	232500000	0.08	rgba(0,0,1,1)	
2	241599687	241599687	0.136	rgba(255,185,15,1)	
2	237500000	237500000	0.8	rgba(255,185,15,1)	
3	12500000	12500000	0.046	rgba(0,0,1,1)	
3	7500000	7500000	0.965	rgba(1,0,0,1)	
3	2500000	2500000	0.973	rgba(1,0,0,1)	
3	17500000	17500000	0.102	rgba(255,185,15,1)	
3	27500000	27500000	0.8540000000000001	rgba(255,185,15,1)	
3	22500000	22500000	0.418	rgba(255,185,15,1)	
3	32500000	32500000	0.002	rgba(0,0,1,1)	
3	37500000	37500000	0.988	rgba(1,0,0,1)	
3	42500000	42500000	0.988	rgba(1,0,0,1)	
3	47500000	47500000	0.556	rgba(255,185,15,1)	
3	52500000	52500000	0.919	rgba(1,0,0,1)	
3	57500000	57500000	0.809	rgba(255,185,15,1)	
3	92500000	92500000	0.9179999999999999	rgba(1,0,0,1)	rs111
3	62500000	62500000	0.975	rgba(1,0,0,1)	
3	72500000	72500000	0.9570000000000001	rgba(1,0,0,1)	
3	67500000	67500000	0.662	rgba(255,185,15,1)	
3	87500000	87500000	0.8959999999999999	rgba(255,185,15,1)	
3	77500000	77500000	0.026000000000000002	rgba(0,0,1,1)	
3	82500000	82500000	0.245	rgba(255,185,15,1)	
3	102500000	102500000	0.114	rgba(255,185,15,1)	
3	97500000	97500000	0.968	rgba(1,0,0,1)	rs119
3	107500000	107500000	0.424	rgba(255,185,15,1)	
3	112500000	112500000	0.512	rgba(255,185,15,1)	
3	117500000	117500000	0.625	rgba(255,185,15,1)	
3	122500000	122500000	0.648	rgba(255,185,15,1)	
3	127500000	127500000	0.251	rgba(255,185,15,1)	
3	132500000	132500000	0.009000000000000001	rgba(0,0,1,1)	
3	137500000	137500000	0.9590000000000001	rgba(1,0,0,1)	rs126
3	142500000	142500000	0.997	rgba(1,0,0,1)	
3	147500000	147500000	0.326	rgba(255,185,15,1)	
3	152500000	152500000	0.209	rgba(255,185,15,1)	
3	157500000	157500000	0.187	rgba(255,185,15,1)	
3	162500000	162500000	0.7879999999999999	rgba(255,185,15,1)	
3	167500000	167500000	0.915	rgba(1,0,0,1)	
3	172500000	172500000	0.203	rgba(255,185,15,1)	
3	177500000	177500000	0.11699999999999999	rgba(255,185,15,1)	
3	196511215	196511215	0.615	rgba(255,185,15,1)	
3	187500000	187500000	0.081	rgba(0,0,1,1)	
3	182500000	182500000	0.501	rgba(255,185,15,1)	
3	192500000	192500000	0.475	rgba(255,185,15,1)	
4	12500000	12500000	0.092	rgba(0,0,1,1)	
4	2500000	2500000	0.05	rgba(0,0,1,1)	
4	7500000	7500000	0.003	rgba(0,0,1,1)	
4	52500000	52500000	0.046	rgba(0,0,1,1)	
4	17500000	17500000	0.17	rgba(255,185,15,1)	
4	22500000	22500000	0.6759999999999999	rgba(255,185,15,1)	
4	27500000	27500000	0.9570000000000001	rgba(1,0,0,1)	
4	37500000	37500000	0.022000000000000002	rgba(0,0,1,1)	
4	32500000	32500000	0.445	rgba(255,185,15,1)	
4	42500000	42500000	0.12300000000000001	rgba(255,185,15,1)	
4	57500000	57500000	0.965	rgba(1,0,0,1)	
4	62500000	62500000	0.008	rgba(0,0,1,1)	
4	77500000	77500000	0.005	rgba(0,0,1,1)	
4	72500000	72500000	0.773	rgba(255,185,15,1)	
4	67500000	67500000	0.18899999999999997	rgba(255,185,15,1)	
4	87500000	87500000	0.08900000000000001	rgba(0,0,1,1)	
4	82500000	82500000	0.16699999999999998	rgba(255,185,15,1)	
4	92500000	92500000	0.016	rgba(0,0,1,1)	
4	97500000	97500000	0.05	rgba(0,0,1,1)	
4	102500000	102500000	0.597	rgba(255,185,15,1)	
4	107500000	107500000	0.079	rgba(0,0,1,1)	
4	112500000	112500000	0.636	rgba(255,185,15,1)	
4	117500000	117500000	0.642	rgba(255,185,15,1)	
4	122500000	122500000	0.192	rgba(255,185,15,1)	
4	127500000	127500000	0.006999999999999999	rgba(0,0,1,1)	
4	132500000	132500000	0.973	rgba(1,0,0,1)	rs164
4	142500000	142500000	0.177	rgba(255,185,15,1)	
4	137500000	137500000	0.08900000000000001	rgba(0,0,1,1)	
4	147500000	147500000	0.95	rgba(1,0,0,1)	
4	157500000	157500000	0.77	rgba(255,185,15,1)	
4	162500000	162500000	0.284	rgba(255,185,15,1)	
4	152500000	152500000	0.738	rgba(255,185,15,1)	
4	190577138	190577138	0.943	rgba(1,0,0,1)	
4	167500000	167500000	0.963	rgba(1,0,0,1)	
4	172500000	172500000	0.084	rgba(0,0,1,1)	
4	182500000	182500000	0.163	rgba(255,185,15,1)	
4	177500000	177500000	0.132	rgba(255,185,15,1)	
4	187500000	187500000	0.006	rgba(0,0,1,1)	
5	7500000	7500000	0.071	rgba(0,0,1,1)	
5	2500000	2500000	0.9640000000000001	rgba(1,0,0,1)	
5	22500000	22500000	0.512	rgba(255,185,15,1)	
5	12500000	12500000	0.507	rgba(255,185,15,1)	
5	17500000	17500000	0.831	rgba(255,185,15,1)	
4	47500000	47500000	0.9690000000000001	rgba(1,0,0,1)	rs182
5	27500000	27500000	0.042	rgba(0,0,1,1)	
5	32500000	32500000	0.941	rgba(1,0,0,1)	rs184
5	47500000	47500000	0.091	rgba(0,0,1,1)	
5	42500000	42500000	0.41600000000000004	rgba(255,185,15,1)	
5	37500000	37500000	0.39299999999999996	rgba(255,185,15,1)	
5	52500000	52500000	0.897	rgba(255,185,15,1)	
5	67500000	67500000	0.003	rgba(0,0,1,1)	
5	57500000	57500000	0.836	rgba(255,185,15,1)	
5	72500000	72500000	0.5660000000000001	rgba(255,185,15,1)	
5	62500000	62500000	0.26899999999999996	rgba(255,185,15,1)	
5	77500000	77500000	0.006999999999999999	rgba(0,0,1,1)	
5	82500000	82500000	0.9840000000000001	rgba(1,0,0,1)	
5	87500000	87500000	0.648	rgba(255,185,15,1)	
5	92500000	92500000	0.955	rgba(1,0,0,1)	
5	97500000	97500000	0.958	rgba(1,0,0,1)	
5	102500000	102500000	0.917	rgba(1,0,0,1)	
5	107500000	107500000	0.094	rgba(0,0,1,1)	
5	112500000	112500000	0.325	rgba(255,185,15,1)	
5	117500000	117500000	0.065	rgba(0,0,1,1)	
5	132500000	132500000	0.9129999999999999	rgba(1,0,0,1)	
5	127500000	127500000	0.9620000000000001	rgba(1,0,0,1)	rs203
5	122500000	122500000	0.915	rgba(1,0,0,1)	rs204
5	137500000	137500000	0.9670000000000001	rgba(1,0,0,1)	rs205
5	142500000	142500000	0.555	rgba(255,185,15,1)	
5	180457630	180457630	0.057	rgba(0,0,1,1)	
5	147500000	147500000	0.96	rgba(1,0,0,1)	
5	152500000	152500000	0.986	rgba(1,0,0,1)	rs209
5	157500000	157500000	0.062	rgba(0,0,1,1)	
5	162500000	162500000	0.397	rgba(255,185,15,1)	
5	172500000	172500000	0.99	rgba(1,0,0,1)	
5	167500000	167500000	0.7140000000000001	rgba(255,185,15,1)	
6	7500000	7500000	0.076	rgba(0,0,1,1)	
5	177500000	177500000	0.6859999999999999	rgba(255,185,15,1)	
6	2500000	2500000	0.929	rgba(1,0,0,1)	rs216
6	17500000	17500000	0.934	rgba(1,0,0,1)	
6	12500000	12500000	0.006999999999999999	rgba(0,0,1,1)	
6	22500000	22500000	0.01	rgba(0,0,1,1)	
6	27500000	27500000	0.965	rgba(1,0,0,1)	rs220
6	32500000	32500000	0.943	rgba(1,0,0,1)	
6	37500000	37500000	0.97	rgba(1,0,0,1)	rs222
6	42500000	42500000	1.0	rgba(1,0,0,1)	
6	47500000	47500000	0.958	rgba(1,0,0,1)	rs224
6	52500000	52500000	0.027000000000000003	rgba(0,0,1,1)	
6	62500000	62500000	0.799	rgba(255,185,15,1)	
6	72500000	72500000	0.085	rgba(0,0,1,1)	
6	77500000	77500000	0.312	rgba(255,185,15,1)	
6	67500000	67500000	0.013000000000000001	rgba(0,0,1,1)	
6	57500000	57500000	0.902	rgba(1,0,0,1)	
6	82500000	82500000	0.973	rgba(1,0,0,1)	
6	87500000	87500000	0.866	rgba(255,185,15,1)	
6	92500000	92500000	0.002	rgba(0,0,1,1)	
6	102500000	102500000	0.049	rgba(0,0,1,1)	
6	97500000	97500000	0.252	rgba(255,185,15,1)	
6	112500000	112500000	0.541	rgba(255,185,15,1)	
6	107500000	107500000	0.54	rgba(255,185,15,1)	
6	117500000	117500000	0.022000000000000002	rgba(0,0,1,1)	
6	122500000	122500000	0.909	rgba(1,0,0,1)	
6	132500000	132500000	0.095	rgba(0,0,1,1)	
6	127500000	127500000	0.087	rgba(0,0,1,1)	
6	170557534	170557534	0.982	rgba(1,0,0,1)	
6	137500000	137500000	0.172	rgba(255,185,15,1)	
6	142500000	142500000	0.10400000000000001	rgba(255,185,15,1)	
6	147500000	147500000	0.295	rgba(255,185,15,1)	
6	152500000	152500000	0.958	rgba(1,0,0,1)	
6	157500000	157500000	0.342	rgba(255,185,15,1)	
6	167500000	167500000	0.496	rgba(255,185,15,1)	
6	162500000	162500000	0.5589999999999999	rgba(255,185,15,1)	
7	22500000	22500000	0.364	rgba(255,185,15,1)	
7	12500000	12500000	0.593	rgba(255,185,15,1)	
7	7500000	7500000	0.134	rgba(255,185,15,1)	
7	2500000	2500000	0.9109999999999999	rgba(1,0,0,1)	
7	17500000	17500000	0.506	rgba(255,185,15,1)	
7	27500000	27500000	0.622	rgba(255,185,15,1)	
7	32500000	32500000	0.951	rgba(1,0,0,1)	rs256
7	42500000	42500000	0.032	rgba(0,0,1,1)	
7	37500000	37500000	0.11800000000000001	rgba(255,185,15,1)	
7	47500000	47500000	0.945	rgba(1,0,0,1)	
7	52500000	52500000	0.586	rgba(255,185,15,1)	
7	57500000	57500000	0.009000000000000001	rgba(0,0,1,1)	
7	87500000	87500000	0.802	rgba(255,185,15,1)	
7	72500000	72500000	0.575	rgba(255,185,15,1)	
7	67500000	67500000	0.05	rgba(0,0,1,1)	
7	82500000	82500000	0.282	rgba(255,185,15,1)	
7	92500000	92500000	0.9179999999999999	rgba(1,0,0,1)	rs266
7	77500000	77500000	0.309	rgba(255,185,15,1)	
7	97500000	97500000	0.872	rgba(255,185,15,1)	
7	62500000	62500000	0.48100000000000004	rgba(255,185,15,1)	
7	107500000	107500000	0.537	rgba(255,185,15,1)	
7	112500000	112500000	0.037000000000000005	rgba(0,0,1,1)	
7	102500000	102500000	0.078	rgba(0,0,1,1)	
7	117500000	117500000	0.601	rgba(255,185,15,1)	
7	122500000	122500000	0.76	rgba(255,185,15,1)	
7	127500000	127500000	0.9740000000000001	rgba(1,0,0,1)	
7	132500000	132500000	0.445	rgba(255,185,15,1)	
7	137500000	137500000	0.304	rgba(255,185,15,1)	
7	142500000	142500000	0.674	rgba(255,185,15,1)	
7	147500000	147500000	0.39799999999999996	rgba(255,185,15,1)	
7	157069332	157069332	0.28	rgba(255,185,15,1)	
7	152500000	152500000	0.966	rgba(1,0,0,1)	rs281
8	2500000	2500000	0.91	rgba(1,0,0,1)	rs282
8	7500000	7500000	0.917	rgba(1,0,0,1)	
8	17500000	17500000	0.049	rgba(0,0,1,1)	
8	12500000	12500000	0.29600000000000004	rgba(255,185,15,1)	
8	22500000	22500000	0.602	rgba(255,185,15,1)	
8	27500000	27500000	0.9329999999999999	rgba(1,0,0,1)	
8	32500000	32500000	0.027000000000000003	rgba(0,0,1,1)	
8	37500000	37500000	0.9109999999999999	rgba(1,0,0,1)	
8	52500000	52500000	0.955	rgba(1,0,0,1)	
8	57500000	57500000	0.521	rgba(255,185,15,1)	
8	47500000	47500000	0.9590000000000001	rgba(1,0,0,1)	
8	77500000	77500000	0.8009999999999999	rgba(255,185,15,1)	
8	72500000	72500000	0.01	rgba(0,0,1,1)	
8	67500000	67500000	0.06	rgba(0,0,1,1)	
8	62500000	62500000	0.01	rgba(0,0,1,1)	
8	82500000	82500000	0.69	rgba(255,185,15,1)	
8	42500000	42500000	0.922	rgba(1,0,0,1)	
8	92500000	92500000	0.7509999999999999	rgba(255,185,15,1)	
8	97500000	97500000	0.095	rgba(0,0,1,1)	
8	102500000	102500000	0.899	rgba(255,185,15,1)	
8	112500000	112500000	0.563	rgba(255,185,15,1)	
8	87500000	87500000	0.07400000000000001	rgba(0,0,1,1)	
8	145682011	145682011	0.935	rgba(1,0,0,1)	
8	107500000	107500000	0.23199999999999998	rgba(255,185,15,1)	
8	117500000	117500000	0.6729999999999999	rgba(255,185,15,1)	
8	122500000	122500000	0.7140000000000001	rgba(255,185,15,1)	
8	127500000	127500000	0.35600000000000004	rgba(255,185,15,1)	
8	132500000	132500000	0.386	rgba(255,185,15,1)	
8	137500000	137500000	0.51	rgba(255,185,15,1)	
9	52500000	52500000	0.084	rgba(0,0,1,1)	
9	57500000	57500000	0.9640000000000001	rgba(1,0,0,1)	
9	2500000	2500000	0.015	rgba(0,0,1,1)	
9	62500000	62500000	0.975	rgba(1,0,0,1)	
9	47500000	47500000	0.053	rgba(0,0,1,1)	
8	142500000	142500000	0.953	rgba(1,0,0,1)	rs316
9	7500000	7500000	0.5	rgba(255,185,15,1)	
9	12500000	12500000	0.155	rgba(255,185,15,1)	
9	17500000	17500000	0.78	rgba(255,185,15,1)	
9	22500000	22500000	0.903	rgba(1,0,0,1)	rs320
9	42500000	42500000	0.23	rgba(255,185,15,1)	
9	32500000	32500000	0.17300000000000001	rgba(255,185,15,1)	
9	37500000	37500000	0.92	rgba(1,0,0,1)	
9	27500000	27500000	0.8859999999999999	rgba(255,185,15,1)	
9	77500000	77500000	0.9640000000000001	rgba(1,0,0,1)	rs325
9	82500000	82500000	0.414	rgba(255,185,15,1)	
9	92500000	92500000	0.904	rgba(1,0,0,1)	
9	87500000	87500000	0.048	rgba(0,0,1,1)	
9	97500000	97500000	0.295	rgba(255,185,15,1)	
9	72500000	72500000	0.08199999999999999	rgba(0,0,1,1)	
9	102500000	102500000	0.6940000000000001	rgba(255,185,15,1)	
9	107500000	107500000	0.06	rgba(0,0,1,1)	
9	112500000	112500000	0.086	rgba(0,0,1,1)	
9	140606716	140606716	0.9079999999999999	rgba(1,0,0,1)	rs334
9	117500000	117500000	0.7659999999999999	rgba(255,185,15,1)	
9	122500000	122500000	0.06	rgba(0,0,1,1)	
9	132500000	132500000	0.725	rgba(255,185,15,1)	
9	137500000	137500000	0.008	rgba(0,0,1,1)	
9	127500000	127500000	0.424	rgba(255,185,15,1)	
10	2500000	2500000	0.7	rgba(255,185,15,1)	
10	7500000	7500000	0.899	rgba(255,185,15,1)	
9	67500000	67500000	0.095	rgba(0,0,1,1)	
10	12500000	12500000	0.66	rgba(255,185,15,1)	
10	32500000	32500000	0.449	rgba(255,185,15,1)	
10	17500000	17500000	0.096	rgba(0,0,1,1)	
10	27500000	27500000	0.373	rgba(255,185,15,1)	
10	22500000	22500000	0.63	rgba(255,185,15,1)	
10	47500000	47500000	0.094	rgba(0,0,1,1)	
10	52500000	52500000	0.05	rgba(0,0,1,1)	
10	37500000	37500000	0.184	rgba(255,185,15,1)	
10	57500000	57500000	0.018000000000000002	rgba(0,0,1,1)	
10	77500000	77500000	0.335	rgba(255,185,15,1)	
10	67500000	67500000	0.978	rgba(1,0,0,1)	
10	62500000	62500000	0.451	rgba(255,185,15,1)	
10	72500000	72500000	0.9129999999999999	rgba(1,0,0,1)	
10	82500000	82500000	0.473	rgba(255,185,15,1)	
10	87500000	87500000	0.08800000000000001	rgba(0,0,1,1)	
10	92500000	92500000	0.012	rgba(0,0,1,1)	
10	135267374	135267374	0.71	rgba(255,185,15,1)	
10	97500000	97500000	0.78	rgba(255,185,15,1)	
10	102500000	102500000	0.897	rgba(255,185,15,1)	
10	107500000	107500000	0.8340000000000001	rgba(255,185,15,1)	
10	112500000	112500000	0.9670000000000001	rgba(1,0,0,1)	
10	122500000	122500000	0.547	rgba(255,185,15,1)	
10	117500000	117500000	0.326	rgba(255,185,15,1)	
10	127500000	127500000	0.17800000000000002	rgba(255,185,15,1)	
11	2500000	2500000	0.958	rgba(1,0,0,1)	
11	7500000	7500000	0.932	rgba(1,0,0,1)	rs368
10	132500000	132500000	0.242	rgba(255,185,15,1)	
11	12500000	12500000	0.932	rgba(1,0,0,1)	rs370
11	17500000	17500000	0.8340000000000001	rgba(255,185,15,1)	
11	22500000	22500000	0.057999999999999996	rgba(0,0,1,1)	
11	27500000	27500000	0.8959999999999999	rgba(255,185,15,1)	
11	42500000	42500000	0.146	rgba(255,185,15,1)	
11	37500000	37500000	0.244	rgba(255,185,15,1)	
11	32500000	32500000	0.054000000000000006	rgba(0,0,1,1)	
11	52500000	52500000	0.754	rgba(255,185,15,1)	
11	47500000	47500000	0.899	rgba(255,185,15,1)	
11	57500000	57500000	0.9640000000000001	rgba(1,0,0,1)	
11	67500000	67500000	0.991	rgba(1,0,0,1)	
11	62500000	62500000	0.094	rgba(0,0,1,1)	
10	42500000	42500000	0.643	rgba(255,185,15,1)	
11	72500000	72500000	0.99	rgba(1,0,0,1)	
11	77500000	77500000	0.065	rgba(0,0,1,1)	
11	135003258	135003258	0.36200000000000004	rgba(255,185,15,1)	
11	82500000	82500000	0.688	rgba(255,185,15,1)	
11	97500000	97500000	0.051	rgba(0,0,1,1)	
11	87500000	87500000	0.7020000000000001	rgba(255,185,15,1)	
11	107500000	107500000	0.995	rgba(1,0,0,1)	
11	102500000	102500000	0.157	rgba(255,185,15,1)	
11	92500000	92500000	0.385	rgba(255,185,15,1)	
11	117500000	117500000	0.039	rgba(0,0,1,1)	
11	112500000	112500000	0.016	rgba(0,0,1,1)	
11	122500000	122500000	0.55	rgba(255,185,15,1)	
11	127500000	127500000	0.9359999999999999	rgba(1,0,0,1)	
11	132500000	132500000	0.36	rgba(255,185,15,1)	
12	2500000	2500000	0.966	rgba(1,0,0,1)	
12	12500000	12500000	0.381	rgba(255,185,15,1)	
12	37500000	37500000	0.8390000000000001	rgba(255,185,15,1)	
12	17500000	17500000	0.065	rgba(0,0,1,1)	
12	7500000	7500000	0.7	rgba(255,185,15,1)	
12	22500000	22500000	0.784	rgba(255,185,15,1)	
12	27500000	27500000	0.081	rgba(0,0,1,1)	
12	32500000	32500000	0.09	rgba(0,0,1,1)	
12	42500000	42500000	0.067	rgba(0,0,1,1)	
12	47500000	47500000	0.022000000000000002	rgba(0,0,1,1)	
12	52500000	52500000	0.06	rgba(0,0,1,1)	
12	62500000	62500000	0.579	rgba(255,185,15,1)	
12	57500000	57500000	0.708	rgba(255,185,15,1)	
12	67500000	67500000	0.9990000000000001	rgba(1,0,0,1)	
12	77500000	77500000	0.027999999999999997	rgba(0,0,1,1)	
12	72500000	72500000	0.993	rgba(1,0,0,1)	
13	2500000	2500000	0.981	rgba(1,0,0,1)	
13	7500000	7500000	0.051	rgba(0,0,1,1)	
13	12500000	12500000	0.96	rgba(1,0,0,1)	
12	82500000	82500000	0.914	rgba(1,0,0,1)	
12	87500000	87500000	0.9840000000000001	rgba(1,0,0,1)	
12	92500000	92500000	0.243	rgba(255,185,15,1)	
13	17500000	17500000	0.782	rgba(255,185,15,1)	
12	97500000	97500000	0.826	rgba(255,185,15,1)	
12	102500000	102500000	0.07400000000000001	rgba(0,0,1,1)	
12	107500000	107500000	0.927	rgba(1,0,0,1)	
12	112500000	112500000	0.033	rgba(0,0,1,1)	
12	122500000	122500000	0.938	rgba(1,0,0,1)	
12	131925948	131925948	0.948	rgba(1,0,0,1)	rs425
12	117500000	117500000	0.32799999999999996	rgba(255,185,15,1)	
12	127500000	127500000	0.47700000000000004	rgba(255,185,15,1)	
13	42500000	42500000	0.912	rgba(1,0,0,1)	
13	22500000	22500000	0.795	rgba(255,185,15,1)	
13	27500000	27500000	0.525	rgba(255,185,15,1)	
13	37500000	37500000	0.91	rgba(1,0,0,1)	rs431
13	32500000	32500000	0.013999999999999999	rgba(0,0,1,1)	
13	52500000	52500000	0.649	rgba(255,185,15,1)	
13	47500000	47500000	0.156	rgba(255,185,15,1)	
13	57500000	57500000	0.8270000000000001	rgba(255,185,15,1)	
13	67500000	67500000	0.973	rgba(1,0,0,1)	
13	62500000	62500000	0.9179999999999999	rgba(1,0,0,1)	
14	2500000	2500000	0.9179999999999999	rgba(1,0,0,1)	rs438
14	7500000	7500000	0.34	rgba(255,185,15,1)	
13	115084939	115084939	0.903	rgba(1,0,0,1)	
14	12500000	12500000	0.652	rgba(255,185,15,1)	
13	72500000	72500000	0.003	rgba(0,0,1,1)	
13	77500000	77500000	0.7440000000000001	rgba(255,185,15,1)	
14	17500000	17500000	0.764	rgba(255,185,15,1)	
13	82500000	82500000	0.09699999999999999	rgba(0,0,1,1)	
13	87500000	87500000	0.37200000000000005	rgba(255,185,15,1)	
13	92500000	92500000	0.061	rgba(0,0,1,1)	
13	97500000	97500000	0.6679999999999999	rgba(255,185,15,1)	
13	102500000	102500000	0.049	rgba(0,0,1,1)	
13	107500000	107500000	0.331	rgba(255,185,15,1)	
13	112500000	112500000	0.76	rgba(255,185,15,1)	
14	22500000	22500000	0.74	rgba(255,185,15,1)	
14	27500000	27500000	0.856	rgba(255,185,15,1)	
14	32500000	32500000	0.521	rgba(255,185,15,1)	
14	37500000	37500000	0.003	rgba(0,0,1,1)	
14	42500000	42500000	0.992	rgba(1,0,0,1)	
14	47500000	47500000	0.083	rgba(0,0,1,1)	
14	57500000	57500000	0.654	rgba(255,185,15,1)	
15	2500000	2500000	0.7490000000000001	rgba(255,185,15,1)	
15	7500000	7500000	0.0	rgba(0,0,1,1)	
14	52500000	52500000	0.0	rgba(0,0,1,1)	
15	12500000	12500000	0.004	rgba(0,0,1,1)	
15	17500000	17500000	0.8740000000000001	rgba(255,185,15,1)	
14	67500000	67500000	0.958	rgba(1,0,0,1)	
14	77500000	77500000	0.132	rgba(255,185,15,1)	
14	62500000	62500000	0.052000000000000005	rgba(0,0,1,1)	
14	72500000	72500000	0.17300000000000001	rgba(255,185,15,1)	
14	106174770	106174770	0.001	rgba(0,0,1,1)	
14	92500000	92500000	0.938	rgba(1,0,0,1)	rs469
14	87500000	87500000	0.46799999999999997	rgba(255,185,15,1)	
