ChrName	Start	End	Value	Color	Label
6	120000001	125000000	20.8	rgba(0,0.5,0,1)	
6	130000001	135000000	68.8	rgba(0,0.5,0,1)	
6	125000001	130000000	78.4	rgba(0,0.5,0,1)	
6	170000001	171115067	89.1	rgba(1,0,0,1)	89.1
6	135000001	140000000	11.2	rgba(0,0,1,1)	
6	140000001	145000000	19.8	rgba(0,0,1,1)	
6	145000001	150000000	76.8	rgba(0,0.5,0,1)	
6	150000001	155000000	25.5	rgba(0,0.5,0,1)	
6	155000001	160000000	17.0	rgba(0,0,1,1)	
6	165000001	170000000	79.7	rgba(0,0.5,0,1)	
6	160000001	165000000	45.7	rgba(0,0.5,0,1)	
7	20000001	25000000	24.6	rgba(0,0.5,0,1)	
7	10000001	15000000	55.9	rgba(0,0.5,0,1)	
7	5000001	10000000	30.9	rgba(0,0.5,0,1)	
7	1	5000000	2.5	rgba(0,0,1,1)	
7	15000001	20000000	38.3	rgba(0,0.5,0,1)	
7	25000001	30000000	69.3	rgba(0,0.5,0,1)	
7	30000001	35000000	46.4	rgba(0,0.5,0,1)	
7	40000001	45000000	30.4	rgba(0,0.5,0,1)	
7	35000001	40000000	23.2	rgba(0,0.5,0,1)	
7	45000001	50000000	32.3	rgba(0,0.5,0,1)	
7	50000001	55000000	45.4	rgba(0,0.5,0,1)	
7	55000001	60000000	19.6	rgba(0,0,1,1)	
7	85000001	90000000	19.7	rgba(0,0,1,1)	
7	70000001	75000000	41.0	rgba(0,0.5,0,1)	
7	65000001	70000000	7.0	rgba(0,0,1,1)	
7	80000001	85000000	49.1	rgba(0,0.5,0,1)	
7	90000001	95000000	74.8	rgba(0,0.5,0,1)	
7	75000001	80000000	25.0	rgba(0,0.5,0,1)	
7	95000001	100000000	37.1	rgba(0,0.5,0,1)	
7	60000001	65000000	34.7	rgba(0,0.5,0,1)	
7	105000001	110000000	47.9	rgba(0,0.5,0,1)	
7	110000001	115000000	18.6	rgba(0,0,1,1)	
7	100000001	105000000	72.5	rgba(0,0.5,0,1)	
7	115000001	120000000	69.2	rgba(0,0.5,0,1)	
7	120000001	125000000	13.2	rgba(0,0,1,1)	
7	125000001	130000000	18.9	rgba(0,0,1,1)	
7	130000001	135000000	15.6	rgba(0,0,1,1)	
7	135000001	140000000	44.1	rgba(0,0.5,0,1)	
7	140000001	145000000	18.3	rgba(0,0,1,1)	
7	145000001	150000000	71.5	rgba(0,0.5,0,1)	
7	155000001	159138663	1.5	rgba(0,0,1,1)	
7	150000001	155000000	33.6	rgba(0,0.5,0,1)	
8	1	5000000	20.3	rgba(0,0.5,0,1)	
8	5000001	10000000	43.4	rgba(0,0.5,0,1)	
8	15000001	20000000	66.5	rgba(0,0.5,0,1)	
8	10000001	15000000	70.7	rgba(0,0.5,0,1)	
8	20000001	25000000	52.6	rgba(0,0.5,0,1)	
8	25000001	30000000	12.8	rgba(0,0,1,1)	
8	30000001	35000000	4.5	rgba(0,0,1,1)	
8	35000001	40000000	16.7	rgba(0,0,1,1)	
8	50000001	55000000	58.7	rgba(0,0.5,0,1)	
8	55000001	60000000	15.6	rgba(0,0,1,1)	
8	45000001	50000000	83.6	rgba(1,0,0,1)	83.6
8	75000001	80000000	24.1	rgba(0,0.5,0,1)	
8	70000001	75000000	11.0	rgba(0,0,1,1)	
8	65000001	70000000	75.7	rgba(0,0.5,0,1)	
8	60000001	65000000	59.6	rgba(0,0.5,0,1)	
8	80000001	85000000	79.6	rgba(0,0.5,0,1)	
8	40000001	45000000	37.2	rgba(0,0.5,0,1)	
8	90000001	95000000	17.6	rgba(0,0,1,1)	
8	95000001	100000000	41.0	rgba(0,0.5,0,1)	
8	100000001	105000000	12.2	rgba(0,0,1,1)	
8	110000001	115000000	74.8	rgba(0,0.5,0,1)	
8	85000001	90000000	70.0	rgba(0,0.5,0,1)	
8	145000001	146364022	72.9	rgba(0,0.5,0,1)	
8	105000001	110000000	73.6	rgba(0,0.5,0,1)	
8	115000001	120000000	76.6	rgba(0,0.5,0,1)	
8	120000001	125000000	42.4	rgba(0,0.5,0,1)	
8	125000001	130000000	2.4	rgba(0,0,1,1)	
8	130000001	135000000	38.8	rgba(0,0.5,0,1)	
8	135000001	140000000	48.0	rgba(0,0.5,0,1)	
9	50000001	55000000	70.4	rgba(0,0.5,0,1)	
9	55000001	60000000	37.3	rgba(0,0.5,0,1)	
9	1	5000000	70.6	rgba(0,0.5,0,1)	
9	60000001	65000000	18.4	rgba(0,0,1,1)	
9	45000001	50000000	70.3	rgba(0,0.5,0,1)	
8	140000001	145000000	58.1	rgba(0,0.5,0,1)	
9	5000001	10000000	18.0	rgba(0,0,1,1)	
9	10000001	15000000	63.0	rgba(0,0.5,0,1)	
9	15000001	20000000	47.9	rgba(0,0.5,0,1)	
9	20000001	25000000	14.0	rgba(0,0,1,1)	
9	40000001	45000000	39.1	rgba(0,0.5,0,1)	
9	30000001	35000000	26.2	rgba(0,0.5,0,1)	
9	35000001	40000000	73.9	rgba(0,0.5,0,1)	
9	25000001	30000000	3.9	rgba(0,0,1,1)	
9	75000001	80000000	72.1	rgba(0,0.5,0,1)	
9	80000001	85000000	17.4	rgba(0,0,1,1)	
9	90000001	95000000	46.9	rgba(0,0.5,0,1)	
9	85000001	90000000	21.3	rgba(0,0.5,0,1)	
9	95000001	100000000	28.0	rgba(0,0.5,0,1)	
9	70000001	75000000	44.6	rgba(0,0.5,0,1)	
9	100000001	105000000	9.0	rgba(0,0,1,1)	
9	105000001	110000000	12.9	rgba(0,0,1,1)	
9	110000001	115000000	56.9	rgba(0,0.5,0,1)	
9	140000001	141213431	1.4	rgba(0,0,1,1)	
9	115000001	120000000	49.6	rgba(0,0.5,0,1)	
9	120000001	125000000	56.8	rgba(0,0.5,0,1)	
9	130000001	135000000	75.0	rgba(0,0.5,0,1)	
9	135000001	140000000	38.5	rgba(0,0.5,0,1)	
9	125000001	130000000	12.8	rgba(0,0,1,1)	
10	1	5000000	67.9	rgba(0,0.5,0,1)	
10	5000001	10000000	17.9	rgba(0,0,1,1)	
9	65000001	70000000	70.4	rgba(0,0.5,0,1)	
10	10000001	15000000	3.4	rgba(0,0,1,1)	
10	30000001	35000000	45.1	rgba(0,0.5,0,1)	
10	15000001	20000000	22.5	rgba(0,0.5,0,1)	
10	25000001	30000000	63.6	rgba(0,0.5,0,1)	
10	20000001	25000000	43.8	rgba(0,0.5,0,1)	
10	45000001	50000000	62.6	rgba(0,0.5,0,1)	
10	50000001	55000000	67.3	rgba(0,0.5,0,1)	
10	35000001	40000000	35.1	rgba(0,0.5,0,1)	
10	55000001	60000000	37.8	rgba(0,0.5,0,1)	
10	75000001	80000000	36.9	rgba(0,0.5,0,1)	
10	65000001	70000000	57.4	rgba(0,0.5,0,1)	
10	60000001	65000000	50.8	rgba(0,0.5,0,1)	
10	70000001	75000000	2.0	rgba(0,0,1,1)	
10	80000001	85000000	10.9	rgba(0,0,1,1)	
10	85000001	90000000	90.2	rgba(1,0,0,1)	90.2
10	90000001	95000000	19.8	rgba(0,0,1,1)	
10	135000001	135534747	51.4	rgba(0,0.5,0,1)	
10	95000001	100000000	65.0	rgba(0,0.5,0,1)	
10	100000001	105000000	27.4	rgba(0,0.5,0,1)	
10	105000001	110000000	39.8	rgba(0,0.5,0,1)	
10	110000001	115000000	48.8	rgba(0,0.5,0,1)	
10	120000001	125000000	78.7	rgba(0,0.5,0,1)	
10	115000001	120000000	76.5	rgba(0,0.5,0,1)	
10	125000001	130000000	63.7	rgba(0,0.5,0,1)	
11	1	5000000	21.2	rgba(0,0.5,0,1)	
11	5000001	10000000	49.4	rgba(0,0.5,0,1)	
10	130000001	135000000	39.4	rgba(0,0.5,0,1)	
11	10000001	15000000	7.4	rgba(0,0,1,1)	
11	15000001	20000000	25.9	rgba(0,0.5,0,1)	
11	20000001	25000000	20.3	rgba(0,0.5,0,1)	
11	25000001	30000000	20.0	rgba(0,0.5,0,1)	
11	40000001	45000000	48.1	rgba(0,0.5,0,1)	
11	35000001	40000000	78.4	rgba(0,0.5,0,1)	
11	30000001	35000000	52.0	rgba(0,0.5,0,1)	
11	50000001	55000000	0.8	rgba(0,0,1,1)	
11	45000001	50000000	25.1	rgba(0,0.5,0,1)	
11	55000001	60000000	7.4	rgba(0,0,1,1)	
11	65000001	70000000	47.0	rgba(0,0.5,0,1)	
11	60000001	65000000	30.5	rgba(0,0.5,0,1)	
10	40000001	45000000	94.2	rgba(1,0,0,1)	94.2
11	70000001	75000000	15.7	rgba(0,0,1,1)	
11	75000001	80000000	2.3	rgba(0,0,1,1)	
11	135000001	135006516	67.0	rgba(0,0.5,0,1)	
11	80000001	85000000	8.5	rgba(0,0,1,1)	
11	95000001	100000000	36.3	rgba(0,0.5,0,1)	
11	85000001	90000000	40.4	rgba(0,0.5,0,1)	
11	105000001	110000000	31.2	rgba(0,0.5,0,1)	
11	100000001	105000000	22.4	rgba(0,0.5,0,1)	
11	90000001	95000000	9.2	rgba(0,0,1,1)	
11	115000001	120000000	32.1	rgba(0,0.5,0,1)	
11	110000001	115000000	74.2	rgba(0,0.5,0,1)	
11	120000001	125000000	4.1	rgba(0,0,1,1)	
11	125000001	130000000	78.8	rgba(0,0.5,0,1)	
11	130000001	135000000	8.9	rgba(0,0,1,1)	
12	1	5000000	26.1	rgba(0,0.5,0,1)	
12	10000001	15000000	1.3	rgba(0,0,1,1)	
12	35000001	40000000	11.4	rgba(0,0,1,1)	
12	15000001	20000000	65.6	rgba(0,0.5,0,1)	
12	5000001	10000000	11.4	rgba(0,0,1,1)	
12	20000001	25000000	33.8	rgba(0,0.5,0,1)	
12	25000001	30000000	62.6	rgba(0,0.5,0,1)	
12	30000001	35000000	19.1	rgba(0,0,1,1)	
12	40000001	45000000	66.9	rgba(0,0.5,0,1)	
12	45000001	50000000	57.3	rgba(0,0.5,0,1)	
12	50000001	55000000	96.1	rgba(1,0,0,1)	96.1
12	60000001	65000000	41.2	rgba(0,0.5,0,1)	
12	55000001	60000000	75.2	rgba(0,0.5,0,1)	
12	65000001	70000000	11.2	rgba(0,0,1,1)	
12	75000001	80000000	41.8	rgba(0,0.5,0,1)	
12	70000001	75000000	27.6	rgba(0,0.5,0,1)	
13	1	5000000	23.0	rgba(0,0.5,0,1)	
13	5000001	10000000	32.8	rgba(0,0.5,0,1)	
13	10000001	15000000	25.6	rgba(0,0.5,0,1)	
12	80000001	85000000	60.3	rgba(0,0.5,0,1)	
12	85000001	90000000	19.3	rgba(0,0,1,1)	
12	90000001	95000000	0.2	rgba(0,0,1,1)	
13	15000001	20000000	4.2	rgba(0,0,1,1)	
12	95000001	100000000	78.6	rgba(0,0.5,0,1)	
12	100000001	105000000	43.5	rgba(0,0.5,0,1)	
12	105000001	110000000	72.2	rgba(0,0.5,0,1)	
12	110000001	115000000	3.1	rgba(0,0,1,1)	
12	120000001	125000000	4.9	rgba(0,0,1,1)	
12	130000001	133851895	47.9	rgba(0,0.5,0,1)	
12	115000001	120000000	53.1	rgba(0,0.5,0,1)	
12	125000001	130000000	60.8	rgba(0,0.5,0,1)	
13	40000001	45000000	67.5	rgba(0,0.5,0,1)	
13	20000001	25000000	13.2	rgba(0,0,1,1)	
13	25000001	30000000	18.6	rgba(0,0,1,1)	
13	35000001	40000000	28.1	rgba(0,0.5,0,1)	
13	30000001	35000000	1.6	rgba(0,0,1,1)	
13	50000001	55000000	41.7	rgba(0,0.5,0,1)	
13	45000001	50000000	41.3	rgba(0,0.5,0,1)	
13	55000001	60000000	23.0	rgba(0,0.5,0,1)	
13	65000001	70000000	51.9	rgba(0,0.5,0,1)	
13	60000001	65000000	28.3	rgba(0,0.5,0,1)	
14	1	5000000	9.6	rgba(0,0,1,1)	
14	5000001	10000000	19.8	rgba(0,0,1,1)	
13	115000001	115169878	70.5	rgba(0,0.5,0,1)	
14	10000001	15000000	68.7	rgba(0,0.5,0,1)	
13	70000001	75000000	62.0	rgba(0,0.5,0,1)	
13	75000001	80000000	41.5	rgba(0,0.5,0,1)	
14	15000001	20000000	12.6	rgba(0,0,1,1)	
13	80000001	85000000	1.6	rgba(0,0,1,1)	
13	85000001	90000000	40.6	rgba(0,0.5,0,1)	
13	90000001	95000000	36.4	rgba(0,0.5,0,1)	
13	95000001	100000000	24.7	rgba(0,0.5,0,1)	
13	100000001	105000000	19.3	rgba(0,0,1,1)	
13	105000001	110000000	38.2	rgba(0,0.5,0,1)	
13	110000001	115000000	71.0	rgba(0,0.5,0,1)	
14	20000001	25000000	77.6	rgba(0,0.5,0,1)	
14	25000001	30000000	36.8	rgba(0,0.5,0,1)	
14	30000001	35000000	9.3	rgba(0,0,1,1)	
14	35000001	40000000	37.3	rgba(0,0.5,0,1)	
14	40000001	45000000	75.3	rgba(0,0.5,0,1)	
14	45000001	50000000	22.3	rgba(0,0.5,0,1)	
14	55000001	60000000	43.2	rgba(0,0.5,0,1)	
15	1	5000000	66.2	rgba(0,0.5,0,1)	
15	5000001	10000000	51.0	rgba(0,0.5,0,1)	
14	50000001	55000000	23.7	rgba(0,0.5,0,1)	
15	10000001	15000000	78.2	rgba(0,0.5,0,1)	
15	15000001	20000000	30.2	rgba(0,0.5,0,1)	
14	65000001	70000000	1.9	rgba(0,0,1,1)	
14	75000001	80000000	1.1	rgba(0,0,1,1)	
14	60000001	65000000	40.0	rgba(0,0.5,0,1)	
14	70000001	75000000	55.9	rgba(0,0.5,0,1)	
14	105000001	107349540	58.9	rgba(0,0.5,0,1)	
14	90000001	95000000	0.5	rgba(0,0,1,1)	
14	85000001	90000000	15.2	rgba(0,0,1,1)	
14	80000001	85000000	75.0	rgba(0,0.5,0,1)	
14	95000001	100000000	9.5	rgba(0,0,1,1)	
14	100000001	105000000	31.0	rgba(0,0.5,0,1)	
