ChrName	Start	End	Value	Color	Label
2	1	5000000	60.0	rgba(0,0.5,0,1)	
2	5000001	10000000	0.6	rgba(0,0,1,1)	
2	10000001	15000000	9.0	rgba(0,0,1,1)	
2	20000001	25000000	42.6	rgba(0,0.5,0,1)	
2	50000001	55000000	87.3	rgba(1,0,0,1)	87.3
2	15000001	20000000	29.1	rgba(0,0.5,0,1)	
2	25000001	30000000	55.5	rgba(0,0.5,0,1)	
2	45000001	50000000	3.1	rgba(0,0,1,1)	
2	40000001	45000000	25.6	rgba(0,0.5,0,1)	
2	30000001	35000000	62.5	rgba(0,0.5,0,1)	
2	35000001	40000000	50.2	rgba(0,0.5,0,1)	
2	55000001	60000000	36.0	rgba(0,0.5,0,1)	
2	60000001	65000000	75.6	rgba(0,0.5,0,1)	
2	65000001	70000000	73.2	rgba(0,0.5,0,1)	
2	70000001	75000000	14.2	rgba(0,0,1,1)	
2	75000001	80000000	40.2	rgba(0,0.5,0,1)	
2	110000001	115000000	62.3	rgba(0,0.5,0,1)	
2	100000001	105000000	6.3	rgba(0,0,1,1)	
2	80000001	85000000	70.0	rgba(0,0.5,0,1)	
2	95000001	100000000	19.9	rgba(0,0,1,1)	
2	105000001	110000000	32.5	rgba(0,0.5,0,1)	
2	115000001	120000000	57.0	rgba(0,0.5,0,1)	
2	85000001	90000000	47.3	rgba(0,0.5,0,1)	
2	120000001	125000000	70.7	rgba(0,0.5,0,1)	
2	125000001	130000000	27.5	rgba(0,0.5,0,1)	
2	135000001	140000000	75.8	rgba(0,0.5,0,1)	
2	140000001	145000000	51.8	rgba(0,0.5,0,1)	
2	145000001	150000000	23.4	rgba(0,0.5,0,1)	
2	150000001	155000000	30.5	rgba(0,0.5,0,1)	
2	90000001	95000000	34.5	rgba(0,0.5,0,1)	
2	155000001	160000000	32.1	rgba(0,0.5,0,1)	
2	160000001	165000000	12.3	rgba(0,0,1,1)	
2	165000001	170000000	22.9	rgba(0,0.5,0,1)	
2	170000001	175000000	66.6	rgba(0,0.5,0,1)	
2	175000001	180000000	37.5	rgba(0,0.5,0,1)	
2	180000001	185000000	73.0	rgba(0,0.5,0,1)	
2	130000001	135000000	45.2	rgba(0,0.5,0,1)	
2	200000001	205000000	29.1	rgba(0,0.5,0,1)	
2	185000001	190000000	84.6	rgba(1,0,0,1)	84.6
2	190000001	195000000	46.9	rgba(0,0.5,0,1)	
2	205000001	210000000	18.2	rgba(0,0,1,1)	
2	195000001	200000000	34.9	rgba(0,0.5,0,1)	
2	210000001	215000000	14.3	rgba(0,0,1,1)	
2	215000001	220000000	28.9	rgba(0,0.5,0,1)	
2	220000001	225000000	5.3	rgba(0,0,1,1)	
2	225000001	230000000	27.6	rgba(0,0.5,0,1)	
2	230000001	235000000	16.8	rgba(0,0,1,1)	
2	240000001	243199373	50.3	rgba(0,0.5,0,1)	
2	235000001	240000000	17.1	rgba(0,0,1,1)	
3	10000001	15000000	57.1	rgba(0,0.5,0,1)	
3	5000001	10000000	63.3	rgba(0,0.5,0,1)	
3	1	5000000	19.2	rgba(0,0,1,1)	
3	15000001	20000000	67.2	rgba(0,0.5,0,1)	
3	25000001	30000000	6.2	rgba(0,0,1,1)	
3	20000001	25000000	45.9	rgba(0,0.5,0,1)	
3	30000001	35000000	16.0	rgba(0,0,1,1)	
3	35000001	40000000	27.4	rgba(0,0.5,0,1)	
3	40000001	45000000	51.0	rgba(0,0.5,0,1)	
3	45000001	50000000	51.9	rgba(0,0.5,0,1)	
3	50000001	55000000	68.6	rgba(0,0.5,0,1)	
3	55000001	60000000	73.4	rgba(0,0.5,0,1)	
3	90000001	95000000	40.3	rgba(0,0.5,0,1)	
3	60000001	65000000	19.1	rgba(0,0,1,1)	
3	70000001	75000000	2.2	rgba(0,0,1,1)	
3	65000001	70000000	11.9	rgba(0,0,1,1)	
3	85000001	90000000	74.8	rgba(0,0.5,0,1)	
3	75000001	80000000	66.6	rgba(0,0.5,0,1)	
3	80000001	85000000	25.7	rgba(0,0.5,0,1)	
3	100000001	105000000	14.4	rgba(0,0,1,1)	
3	95000001	100000000	2.5	rgba(0,0,1,1)	
3	105000001	110000000	26.0	rgba(0,0.5,0,1)	
3	110000001	115000000	33.2	rgba(0,0.5,0,1)	
3	115000001	120000000	52.1	rgba(0,0.5,0,1)	
3	120000001	125000000	49.0	rgba(0,0.5,0,1)	
3	125000001	130000000	62.3	rgba(0,0.5,0,1)	
3	130000001	135000000	45.1	rgba(0,0.5,0,1)	
3	135000001	140000000	35.5	rgba(0,0.5,0,1)	
3	140000001	145000000	70.2	rgba(0,0.5,0,1)	
3	145000001	150000000	28.3	rgba(0,0.5,0,1)	
3	150000001	155000000	41.6	rgba(0,0.5,0,1)	
3	155000001	160000000	51.8	rgba(0,0.5,0,1)	
3	160000001	165000000	9.7	rgba(0,0,1,1)	
3	165000001	170000000	25.4	rgba(0,0.5,0,1)	
3	170000001	175000000	33.2	rgba(0,0.5,0,1)	
3	175000001	180000000	17.0	rgba(0,0,1,1)	
3	195000001	198022430	55.4	rgba(0,0.5,0,1)	
3	185000001	190000000	18.7	rgba(0,0,1,1)	
3	180000001	185000000	7.3	rgba(0,0,1,1)	
3	190000001	195000000	27.1	rgba(0,0.5,0,1)	
4	10000001	15000000	51.9	rgba(0,0.5,0,1)	
4	1	5000000	8.6	rgba(0,0,1,1)	
4	5000001	10000000	64.5	rgba(0,0.5,0,1)	
4	50000001	55000000	58.8	rgba(0,0.5,0,1)	
4	15000001	20000000	38.0	rgba(0,0.5,0,1)	
4	20000001	25000000	65.8	rgba(0,0.5,0,1)	
4	25000001	30000000	26.3	rgba(0,0.5,0,1)	
4	35000001	40000000	10.2	rgba(0,0,1,1)	
4	30000001	35000000	43.0	rgba(0,0.5,0,1)	
4	40000001	45000000	62.8	rgba(0,0.5,0,1)	
4	55000001	60000000	30.1	rgba(0,0.5,0,1)	
4	60000001	65000000	77.1	rgba(0,0.5,0,1)	
4	75000001	80000000	39.4	rgba(0,0.5,0,1)	
4	70000001	75000000	28.8	rgba(0,0.5,0,1)	
4	65000001	70000000	1.6	rgba(0,0,1,1)	
4	85000001	90000000	46.4	rgba(0,0.5,0,1)	
4	80000001	85000000	74.5	rgba(0,0.5,0,1)	
4	90000001	95000000	18.1	rgba(0,0,1,1)	
4	95000001	100000000	73.9	rgba(0,0.5,0,1)	
4	100000001	105000000	38.2	rgba(0,0.5,0,1)	
4	105000001	110000000	28.9	rgba(0,0.5,0,1)	
4	110000001	115000000	73.6	rgba(0,0.5,0,1)	
4	115000001	120000000	72.6	rgba(0,0.5,0,1)	
4	120000001	125000000	43.9	rgba(0,0.5,0,1)	
4	125000001	130000000	33.6	rgba(0,0.5,0,1)	
4	130000001	135000000	41.5	rgba(0,0.5,0,1)	
4	140000001	145000000	92.1	rgba(1,0,0,1)	92.1
4	135000001	140000000	19.6	rgba(0,0,1,1)	
4	145000001	150000000	50.6	rgba(0,0.5,0,1)	
4	155000001	160000000	40.0	rgba(0,0.5,0,1)	
4	160000001	165000000	5.4	rgba(0,0,1,1)	
4	150000001	155000000	72.5	rgba(0,0.5,0,1)	
4	190000001	191154276	71.4	rgba(0,0.5,0,1)	
4	165000001	170000000	7.0	rgba(0,0,1,1)	
4	170000001	175000000	26.5	rgba(0,0.5,0,1)	
4	180000001	185000000	60.1	rgba(0,0.5,0,1)	
4	175000001	180000000	53.4	rgba(0,0.5,0,1)	
4	185000001	190000000	66.3	rgba(0,0.5,0,1)	
5	5000001	10000000	60.7	rgba(0,0.5,0,1)	
5	1	5000000	8.5	rgba(0,0,1,1)	
5	20000001	25000000	18.3	rgba(0,0,1,1)	
5	10000001	15000000	19.7	rgba(0,0,1,1)	
5	15000001	20000000	58.9	rgba(0,0.5,0,1)	
4	45000001	50000000	39.1	rgba(0,0.5,0,1)	
5	25000001	30000000	12.6	rgba(0,0,1,1)	
5	30000001	35000000	69.1	rgba(0,0.5,0,1)	
5	45000001	50000000	44.8	rgba(0,0.5,0,1)	
5	40000001	45000000	25.5	rgba(0,0.5,0,1)	
5	35000001	40000000	5.2	rgba(0,0,1,1)	
5	50000001	55000000	10.1	rgba(0,0,1,1)	
5	65000001	70000000	33.9	rgba(0,0.5,0,1)	
5	55000001	60000000	3.3	rgba(0,0,1,1)	
5	70000001	75000000	21.9	rgba(0,0.5,0,1)	
5	60000001	65000000	34.2	rgba(0,0.5,0,1)	
5	75000001	80000000	29.7	rgba(0,0.5,0,1)	
5	80000001	85000000	50.8	rgba(0,0.5,0,1)	
5	85000001	90000000	55.8	rgba(0,0.5,0,1)	
5	90000001	95000000	9.9	rgba(0,0,1,1)	
5	95000001	100000000	11.8	rgba(0,0,1,1)	
5	100000001	105000000	4.9	rgba(0,0,1,1)	
5	105000001	110000000	50.9	rgba(0,0.5,0,1)	
5	110000001	115000000	8.3	rgba(0,0,1,1)	
5	115000001	120000000	1.5	rgba(0,0,1,1)	
5	130000001	135000000	30.9	rgba(0,0.5,0,1)	
5	125000001	130000000	63.6	rgba(0,0.5,0,1)	
5	120000001	125000000	39.9	rgba(0,0.5,0,1)	
5	135000001	140000000	91.6	rgba(1,0,0,1)	91.6
5	140000001	145000000	48.8	rgba(0,0.5,0,1)	
5	180000001	180915260	8.0	rgba(0,0,1,1)	
5	145000001	150000000	21.1	rgba(0,0.5,0,1)	
5	150000001	155000000	28.8	rgba(0,0.5,0,1)	
5	155000001	160000000	72.6	rgba(0,0.5,0,1)	
5	160000001	165000000	6.9	rgba(0,0,1,1)	
5	170000001	175000000	6.1	rgba(0,0,1,1)	
5	165000001	170000000	78.2	rgba(0,0.5,0,1)	
6	5000001	10000000	53.0	rgba(0,0.5,0,1)	
5	175000001	180000000	23.4	rgba(0,0.5,0,1)	
6	1	5000000	22.3	rgba(0,0.5,0,1)	
6	15000001	20000000	15.2	rgba(0,0,1,1)	
6	10000001	15000000	2.1	rgba(0,0,1,1)	
6	20000001	25000000	16.0	rgba(0,0,1,1)	
6	25000001	30000000	23.2	rgba(0,0.5,0,1)	
6	30000001	35000000	19.0	rgba(0,0,1,1)	
6	35000001	40000000	9.3	rgba(0,0,1,1)	
6	40000001	45000000	15.3	rgba(0,0,1,1)	
6	45000001	50000000	40.4	rgba(0,0.5,0,1)	
6	50000001	55000000	36.9	rgba(0,0.5,0,1)	
6	60000001	65000000	79.8	rgba(0,0.5,0,1)	
6	70000001	75000000	78.3	rgba(0,0.5,0,1)	
6	75000001	80000000	74.6	rgba(0,0.5,0,1)	
6	65000001	70000000	76.7	rgba(0,0.5,0,1)	
6	55000001	60000000	27.3	rgba(0,0.5,0,1)	
6	80000001	85000000	14.8	rgba(0,0,1,1)	
6	85000001	90000000	8.6	rgba(0,0,1,1)	
6	90000001	95000000	34.6	rgba(0,0.5,0,1)	
6	100000001	105000000	25.5	rgba(0,0.5,0,1)	
6	95000001	100000000	24.9	rgba(0,0.5,0,1)	
6	110000001	115000000	12.0	rgba(0,0,1,1)	
6	105000001	110000000	72.2	rgba(0,0.5,0,1)	
6	115000001	120000000	39.5	rgba(0,0.5,0,1)	
6	120000001	125000000	2.7	rgba(0,0,1,1)	
6	130000001	135000000	19.5	rgba(0,0,1,1)	
6	125000001	130000000	44.7	rgba(0,0.5,0,1)	
6	170000001	171115067	16.0	rgba(0,0,1,1)	
6	135000001	140000000	27.9	rgba(0,0.5,0,1)	
6	140000001	145000000	77.1	rgba(0,0.5,0,1)	
6	145000001	150000000	54.5	rgba(0,0.5,0,1)	
6	150000001	155000000	51.7	rgba(0,0.5,0,1)	
6	155000001	160000000	1.7	rgba(0,0,1,1)	
6	165000001	170000000	63.4	rgba(0,0.5,0,1)	
6	160000001	165000000	74.2	rgba(0,0.5,0,1)	
7	20000001	25000000	33.8	rgba(0,0.5,0,1)	
7	10000001	15000000	5.4	rgba(0,0,1,1)	
7	5000001	10000000	6.7	rgba(0,0,1,1)	
7	1	5000000	83.3	rgba(1,0,0,1)	83.3
7	15000001	20000000	52.1	rgba(0,0.5,0,1)	
7	25000001	30000000	60.9	rgba(0,0.5,0,1)	
7	30000001	35000000	50.8	rgba(0,0.5,0,1)	
7	40000001	45000000	19.7	rgba(0,0,1,1)	
7	35000001	40000000	54.0	rgba(0,0.5,0,1)	
7	45000001	50000000	35.3	rgba(0,0.5,0,1)	
7	50000001	55000000	70.0	rgba(0,0.5,0,1)	
7	55000001	60000000	84.7	rgba(1,0,0,1)	84.7
7	85000001	90000000	3.9	rgba(0,0,1,1)	
7	70000001	75000000	50.7	rgba(0,0.5,0,1)	
7	65000001	70000000	27.4	rgba(0,0.5,0,1)	
7	80000001	85000000	36.4	rgba(0,0.5,0,1)	
7	90000001	95000000	58.2	rgba(0,0.5,0,1)	
7	75000001	80000000	20.2	rgba(0,0.5,0,1)	
7	95000001	100000000	5.7	rgba(0,0,1,1)	
7	60000001	65000000	29.0	rgba(0,0.5,0,1)	
7	105000001	110000000	77.4	rgba(0,0.5,0,1)	
7	110000001	115000000	71.9	rgba(0,0.5,0,1)	
7	100000001	105000000	3.7	rgba(0,0,1,1)	
7	115000001	120000000	16.0	rgba(0,0,1,1)	
7	120000001	125000000	45.7	rgba(0,0.5,0,1)	
7	125000001	130000000	74.8	rgba(0,0.5,0,1)	
7	130000001	135000000	4.0	rgba(0,0,1,1)	
7	135000001	140000000	15.3	rgba(0,0,1,1)	
7	140000001	145000000	91.2	rgba(1,0,0,1)	91.2
7	145000001	150000000	68.9	rgba(0,0.5,0,1)	
7	155000001	159138663	21.5	rgba(0,0.5,0,1)	
7	150000001	155000000	72.3	rgba(0,0.5,0,1)	
8	1	5000000	27.7	rgba(0,0.5,0,1)	
8	5000001	10000000	35.8	rgba(0,0.5,0,1)	
8	15000001	20000000	15.0	rgba(0,0,1,1)	
8	10000001	15000000	64.1	rgba(0,0.5,0,1)	
8	20000001	25000000	56.2	rgba(0,0.5,0,1)	
8	25000001	30000000	29.9	rgba(0,0.5,0,1)	
8	30000001	35000000	74.6	rgba(0,0.5,0,1)	
8	35000001	40000000	77.3	rgba(0,0.5,0,1)	
8	50000001	55000000	64.1	rgba(0,0.5,0,1)	
8	55000001	60000000	44.5	rgba(0,0.5,0,1)	
8	45000001	50000000	31.1	rgba(0,0.5,0,1)	
8	75000001	80000000	63.0	rgba(0,0.5,0,1)	
8	70000001	75000000	21.3	rgba(0,0.5,0,1)	
8	65000001	70000000	8.8	rgba(0,0,1,1)	
8	60000001	65000000	58.0	rgba(0,0.5,0,1)	
8	80000001	85000000	49.7	rgba(0,0.5,0,1)	
8	40000001	45000000	32.7	rgba(0,0.5,0,1)	
8	90000001	95000000	25.5	rgba(0,0.5,0,1)	
8	95000001	100000000	9.3	rgba(0,0,1,1)	
8	100000001	105000000	1.1	rgba(0,0,1,1)	
8	110000001	115000000	67.4	rgba(0,0.5,0,1)	
8	85000001	90000000	48.7	rgba(0,0.5,0,1)	
8	145000001	146364022	20.4	rgba(0,0.5,0,1)	
8	105000001	110000000	31.7	rgba(0,0.5,0,1)	
8	115000001	120000000	65.2	rgba(0,0.5,0,1)	
8	120000001	125000000	44.9	rgba(0,0.5,0,1)	
8	125000001	130000000	16.2	rgba(0,0,1,1)	
8	130000001	135000000	53.1	rgba(0,0.5,0,1)	
8	135000001	140000000	3.7	rgba(0,0,1,1)	
9	50000001	55000000	12.7	rgba(0,0,1,1)	
9	55000001	60000000	19.9	rgba(0,0,1,1)	
9	1	5000000	57.0	rgba(0,0.5,0,1)	
9	60000001	65000000	46.5	rgba(0,0.5,0,1)	
9	45000001	50000000	4.1	rgba(0,0,1,1)	
8	140000001	145000000	16.7	rgba(0,0,1,1)	
9	5000001	10000000	11.6	rgba(0,0,1,1)	
9	10000001	15000000	9.0	rgba(0,0,1,1)	
9	15000001	20000000	9.0	rgba(0,0,1,1)	
9	20000001	25000000	19.5	rgba(0,0,1,1)	
9	40000001	45000000	42.4	rgba(0,0.5,0,1)	
9	30000001	35000000	77.0	rgba(0,0.5,0,1)	
9	35000001	40000000	26.3	rgba(0,0.5,0,1)	
9	25000001	30000000	20.6	rgba(0,0.5,0,1)	
9	75000001	80000000	39.1	rgba(0,0.5,0,1)	
9	80000001	85000000	40.9	rgba(0,0.5,0,1)	
9	90000001	95000000	16.9	rgba(0,0,1,1)	
9	85000001	90000000	32.9	rgba(0,0.5,0,1)	
9	95000001	100000000	79.4	rgba(0,0.5,0,1)	
9	70000001	75000000	6.9	rgba(0,0,1,1)	
9	100000001	105000000	68.7	rgba(0,0.5,0,1)	
9	105000001	110000000	59.9	rgba(0,0.5,0,1)	
9	110000001	115000000	88.1	rgba(1,0,0,1)	88.1
9	140000001	141213431	27.7	rgba(0,0.5,0,1)	
9	115000001	120000000	31.7	rgba(0,0.5,0,1)	
9	120000001	125000000	18.3	rgba(0,0,1,1)	
9	130000001	135000000	77.5	rgba(0,0.5,0,1)	
9	135000001	140000000	46.3	rgba(0,0.5,0,1)	
9	125000001	130000000	30.6	rgba(0,0.5,0,1)	
10	1	5000000	11.0	rgba(0,0,1,1)	
10	5000001	10000000	69.5	rgba(0,0.5,0,1)	
9	65000001	70000000	31.6	rgba(0,0.5,0,1)	
10	10000001	15000000	32.8	rgba(0,0.5,0,1)	
10	30000001	35000000	47.3	rgba(0,0.5,0,1)	
10	15000001	20000000	74.3	rgba(0,0.5,0,1)	
10	25000001	30000000	71.3	rgba(0,0.5,0,1)	
10	20000001	25000000	71.2	rgba(0,0.5,0,1)	
10	45000001	50000000	6.3	rgba(0,0,1,1)	
10	50000001	55000000	41.0	rgba(0,0.5,0,1)	
10	35000001	40000000	6.0	rgba(0,0,1,1)	
10	55000001	60000000	71.5	rgba(0,0.5,0,1)	
10	75000001	80000000	49.5	rgba(0,0.5,0,1)	
10	65000001	70000000	66.3	rgba(0,0.5,0,1)	
10	60000001	65000000	57.8	rgba(0,0.5,0,1)	
10	70000001	75000000	31.3	rgba(0,0.5,0,1)	
10	80000001	85000000	42.6	rgba(0,0.5,0,1)	
10	85000001	90000000	26.7	rgba(0,0.5,0,1)	
10	90000001	95000000	18.0	rgba(0,0,1,1)	
10	135000001	135534747	44.6	rgba(0,0.5,0,1)	
10	95000001	100000000	77.0	rgba(0,0.5,0,1)	
10	100000001	105000000	60.3	rgba(0,0.5,0,1)	
10	105000001	110000000	39.4	rgba(0,0.5,0,1)	
10	110000001	115000000	2.4	rgba(0,0,1,1)	
10	120000001	125000000	78.0	rgba(0,0.5,0,1)	
10	115000001	120000000	35.7	rgba(0,0.5,0,1)	
10	125000001	130000000	42.4	rgba(0,0.5,0,1)	
11	1	5000000	43.5	rgba(0,0.5,0,1)	
11	5000001	10000000	22.1	rgba(0,0.5,0,1)	
10	130000001	135000000	55.2	rgba(0,0.5,0,1)	
11	10000001	15000000	66.7	rgba(0,0.5,0,1)	
11	15000001	20000000	1.3	rgba(0,0,1,1)	
11	20000001	25000000	17.4	rgba(0,0,1,1)	
11	25000001	30000000	17.5	rgba(0,0,1,1)	
11	40000001	45000000	90.2	rgba(1,0,0,1)	90.2
11	35000001	40000000	41.5	rgba(0,0.5,0,1)	
11	30000001	35000000	11.9	rgba(0,0,1,1)	
11	50000001	55000000	66.7	rgba(0,0.5,0,1)	
11	45000001	50000000	21.4	rgba(0,0.5,0,1)	
11	55000001	60000000	71.0	rgba(0,0.5,0,1)	
11	65000001	70000000	96.4	rgba(1,0,0,1)	96.4
11	60000001	65000000	34.8	rgba(0,0.5,0,1)	
10	40000001	45000000	37.5	rgba(0,0.5,0,1)	
11	70000001	75000000	46.3	rgba(0,0.5,0,1)	
11	75000001	80000000	32.8	rgba(0,0.5,0,1)	
11	135000001	135006516	11.8	rgba(0,0,1,1)	
11	80000001	85000000	5.2	rgba(0,0,1,1)	
11	95000001	100000000	78.0	rgba(0,0.5,0,1)	
11	85000001	90000000	53.3	rgba(0,0.5,0,1)	
11	105000001	110000000	13.7	rgba(0,0,1,1)	
11	100000001	105000000	44.8	rgba(0,0.5,0,1)	
11	90000001	95000000	53.8	rgba(0,0.5,0,1)	
11	115000001	120000000	58.8	rgba(0,0.5,0,1)	
11	110000001	115000000	22.7	rgba(0,0.5,0,1)	
11	120000001	125000000	15.5	rgba(0,0,1,1)	
11	125000001	130000000	5.0	rgba(0,0,1,1)	
11	130000001	135000000	79.8	rgba(0,0.5,0,1)	
12	1	5000000	14.0	rgba(0,0,1,1)	
12	10000001	15000000	46.2	rgba(0,0.5,0,1)	
12	35000001	40000000	63.2	rgba(0,0.5,0,1)	
12	15000001	20000000	40.7	rgba(0,0.5,0,1)	
12	5000001	10000000	54.3	rgba(0,0.5,0,1)	
12	20000001	25000000	58.7	rgba(0,0.5,0,1)	
12	25000001	30000000	40.9	rgba(0,0.5,0,1)	
12	30000001	35000000	41.6	rgba(0,0.5,0,1)	
12	40000001	45000000	39.8	rgba(0,0.5,0,1)	
12	45000001	50000000	16.7	rgba(0,0,1,1)	
12	50000001	55000000	64.4	rgba(0,0.5,0,1)	
12	60000001	65000000	15.8	rgba(0,0,1,1)	
12	55000001	60000000	16.0	rgba(0,0,1,1)	
12	65000001	70000000	24.7	rgba(0,0.5,0,1)	
12	75000001	80000000	66.6	rgba(0,0.5,0,1)	
12	70000001	75000000	13.1	rgba(0,0,1,1)	
13	1	5000000	59.0	rgba(0,0.5,0,1)	
13	5000001	10000000	16.4	rgba(0,0,1,1)	
13	10000001	15000000	51.5	rgba(0,0.5,0,1)	
12	80000001	85000000	97.3	rgba(1,0,0,1)	97.3
12	85000001	90000000	44.8	rgba(0,0.5,0,1)	
12	90000001	95000000	1.5	rgba(0,0,1,1)	
13	15000001	20000000	4.4	rgba(0,0,1,1)	
12	95000001	100000000	28.2	rgba(0,0.5,0,1)	
12	100000001	105000000	44.1	rgba(0,0.5,0,1)	
12	105000001	110000000	39.4	rgba(0,0.5,0,1)	
12	110000001	115000000	24.3	rgba(0,0.5,0,1)	
12	120000001	125000000	50.5	rgba(0,0.5,0,1)	
12	130000001	133851895	5.7	rgba(0,0,1,1)	
12	115000001	120000000	71.3	rgba(0,0.5,0,1)	
12	125000001	130000000	54.5	rgba(0,0.5,0,1)	
13	40000001	45000000	46.2	rgba(0,0.5,0,1)	
13	20000001	25000000	65.1	rgba(0,0.5,0,1)	
13	25000001	30000000	8.7	rgba(0,0,1,1)	
13	35000001	40000000	34.6	rgba(0,0.5,0,1)	
13	30000001	35000000	53.7	rgba(0,0.5,0,1)	
13	50000001	55000000	12.4	rgba(0,0,1,1)	
13	45000001	50000000	43.7	rgba(0,0.5,0,1)	
13	55000001	60000000	6.3	rgba(0,0,1,1)	
13	65000001	70000000	69.1	rgba(0,0.5,0,1)	
13	60000001	65000000	52.4	rgba(0,0.5,0,1)	
14	1	5000000	70.8	rgba(0,0.5,0,1)	
14	5000001	10000000	64.8	rgba(0,0.5,0,1)	
13	115000001	115169878	39.2	rgba(0,0.5,0,1)	
14	10000001	15000000	5.3	rgba(0,0,1,1)	
13	70000001	75000000	1.4	rgba(0,0,1,1)	
13	75000001	80000000	57.1	rgba(0,0.5,0,1)	
14	15000001	20000000	85.6	rgba(1,0,0,1)	85.6
13	80000001	85000000	61.6	rgba(0,0.5,0,1)	
13	85000001	90000000	81.6	rgba(1,0,0,1)	81.6
13	90000001	95000000	29.2	rgba(0,0.5,0,1)	
13	95000001	100000000	26.3	rgba(0,0.5,0,1)	
13	100000001	105000000	71.2	rgba(0,0.5,0,1)	
13	105000001	110000000	2.8	rgba(0,0,1,1)	
13	110000001	115000000	49.4	rgba(0,0.5,0,1)	
14	20000001	25000000	11.9	rgba(0,0,1,1)	
14	25000001	30000000	31.3	rgba(0,0.5,0,1)	
14	30000001	35000000	41.5	rgba(0,0.5,0,1)	
14	35000001	40000000	73.4	rgba(0,0.5,0,1)	
14	40000001	45000000	43.6	rgba(0,0.5,0,1)	
14	45000001	50000000	18.8	rgba(0,0,1,1)	
14	55000001	60000000	22.4	rgba(0,0.5,0,1)	
15	1	5000000	10.7	rgba(0,0,1,1)	
15	5000001	10000000	42.0	rgba(0,0.5,0,1)	
14	50000001	55000000	77.3	rgba(0,0.5,0,1)	
15	10000001	15000000	80.8	rgba(1,0,0,1)	80.8
15	15000001	20000000	29.6	rgba(0,0.5,0,1)	
14	65000001	70000000	24.6	rgba(0,0.5,0,1)	
14	75000001	80000000	72.4	rgba(0,0.5,0,1)	
14	60000001	65000000	73.5	rgba(0,0.5,0,1)	
14	70000001	75000000	24.5	rgba(0,0.5,0,1)	
14	105000001	107349540	36.0	rgba(0,0.5,0,1)	
14	90000001	95000000	30.1	rgba(0,0.5,0,1)	
14	85000001	90000000	2.8	rgba(0,0,1,1)	
14	80000001	85000000	78.8	rgba(0,0.5,0,1)	
14	95000001	100000000	78.0	rgba(0,0.5,0,1)	
14	100000001	105000000	44.4	rgba(0,0.5,0,1)	
